GKZ,Name_gemeinde,HArzt_access,NotfallA_access
8417057,"Schömberg, Stadt",1.82,16.86
8417063,Straßberg,1.92,11.3
8417071,Weilen unter den Rinnen,4.72,18.33
8417075,Winterlingen,3.11,14.82
8417078,Zimmern unter der Burg,6.92,17.52
8417079,"Albstadt, Stadt",2.96,8.36
8421000,"Ulm, Universitätsstadt",2.48,7.94
8425002,Allmendingen,4.91,22.67
8425004,Altheim,6.68,24.24
8425005,Altheim (Alb),1.74,17.69
8425008,Amstetten,5.11,12.88
8425011,Asselfingen,4.87,10.27
8425013,Ballendorf,9.31,12.43
8425014,Beimerstetten,2.13,11.87
8425017,Berghülen,2.9,24.9
8425019,Bernstadt,1.9,11.09
8425020,"Blaubeuren, Stadt",3.79,21.68
8425022,Börslingen,7.66,9.47
8425024,Breitingen,5.46,15.05
8425028,"Dietenheim, Stadt",1.95,9.04
8425031,Dornstadt,5.42,13.53
8425033,"Ehingen (Donau), Stadt",4.87,18.35
8425035,Emeringen,9.18,13.0
8425036,Emerkingen,3.18,17.74
8425039,"Erbach, Stadt",3.56,14.9
8425050,Griesingen,4.82,13.36
8425052,Grundsheim,4.43,14.12
8425055,Hausen am Bussen,5.14,16.55
8425062,Holzkirch,4.64,14.91
8425064,Hüttisheim,5.38,10.03
8425066,Illerrieden,2.65,14.5
8425071,"Laichingen, Stadt",2.65,25.12
8425072,"Langenau, Stadt",3.19,6.31
8425073,Lauterach,7.98,20.36
8425075,Lonsee,3.45,16.91
8425079,Merklingen,2.24,21.0
8425081,"Munderkingen, Stadt",2.37,20.17
8425083,Neenstetten,5.35,11.9
8425084,Nellingen,1.79,17.41
8425085,Nerenstetten,4.14,5.08
8425088,Oberdischingen,1.7,14.41
8425090,Obermarchtal,3.19,13.21
8425091,Oberstadion,2.44,12.82
8425092,Öllingen,6.12,8.22
8425093,Öpfingen,1.82,14.36
8425097,Rammingen,6.24,8.83
8425098,Rechtenstein,5.0,16.3
8425104,Rottenacker,1.92,19.92
8425108,"Schelklingen, Stadt",4.34,22.59
8425110,Schnürpflingen,4.57,13.55
8425112,Setzingen,5.94,7.26
8425123,Untermarchtal,3.86,16.3
8425124,Unterstadion,3.47,15.93
8425125,Unterwachingen,5.93,16.94
8425130,Weidenstetten,2.53,14.63
8425134,Westerheim,3.07,23.57
8425135,Westerstetten,1.88,15.56
8425137,Illerkirchberg,2.03,14.14
8425138,Staig,2.4,13.86
8425139,Heroldstatt,2.55,22.33
8425140,Balzheim,2.58,10.38
8425141,"Blaustein, Stadt",3.56,12.43
8426001,Achstetten,2.92,6.3
8426005,Alleshausen,6.07,13.48
8426006,Allmannsweiler,6.04,12.84
8426008,Altheim,4.43,8.3
8426011,Attenweiler,5.78,10.64
8426013,"Bad Buchau, Stadt",2.12,16.25
8426014,"Bad Schussenried, Stadt",3.98,14.36
8426019,Berkheim,2.72,14.38
8426020,Betzenweiler,3.87,11.47
8426021,"Biberach an der Riß, Stadt",2.95,7.7
8426028,Burgrieden,2.71,7.68
8426031,Dettingen an der Iller,1.84,14.96
8426035,Dürmentingen,2.28,8.38
8426036,Dürnau,6.1,11.47
8426038,Eberhardzell,4.96,12.73
8426043,Erlenmoos,4.48,20.38
8426044,Erolzheim,2.59,19.14
8426045,Ertingen,2.01,11.34
8426058,Hochdorf,3.4,13.32
8426062,Ingoldingen,5.3,13.22
8426064,Kanzach,5.08,13.01
8426065,Kirchberg an der Iller,2.2,15.3
8426066,Kirchdorf an der Iller,3.83,15.2
8426067,Langenenslingen,5.86,14.89
8426070,"Laupheim, Stadt",3.38,6.43
8426071,Maselheim,3.97,12.55
8426073,Mietingen,3.37,11.01
8426074,Mittelbiberach,2.68,7.21
8426078,Moosburg,7.42,14.76
8426087,"Ochsenhausen, Stadt",5.14,19.86
8426090,Oggelshausen,4.86,13.14
8426097,"Riedlingen, Stadt",3.28,5.66
8426100,Rot an der Rot,4.48,20.71
8426108,Schwendi,4.11,13.67
8426109,Seekirch,6.98,11.79
8426113,Steinhausen an der Rottum,7.45,20.63
8426117,Tannheim,2.86,13.88
8426118,Tiefenbach,7.03,12.9
8426120,Ummendorf,2.37,13.45
8426121,Unlingen,5.56,7.42
8426124,Uttenweiler,4.46,12.43
8426125,Wain,1.64,12.3
8426128,Warthausen,2.63,5.23
8426134,Schemmerhofen,3.86,10.65
8426135,Gutenzell-Hürbel,3.83,20.27
8435005,Bermatingen,3.0,19.11
8435010,Daisendorf,2.84,16.4
8435013,Eriskirch,2.82,11.52
8435015,Frickingen,3.37,16.07
8435016,"Friedrichshafen, Stadt",2.6,9.41
8435018,Hagnau am Bodensee,2.93,15.25
8435020,Heiligenberg,6.62,15.06
8435024,Immenstaad am Bodensee,2.71,11.05
8435029,Kressbronn am Bodensee,3.18,11.26
8435030,Langenargen,2.35,12.52
8435034,"Markdorf, Stadt",3.68,14.25
8435035,Meckenbeuren,3.38,8.68
8435036,"Meersburg, Stadt",2.75,17.05
8435042,Neukirch,3.93,11.38
8435045,Oberteuringen,3.46,15.26
8435047,Owingen,4.33,13.28
8435052,Salem,4.3,17.23
8435053,Sipplingen,1.82,7.89
8435054,Stetten,4.94,18.05
8435057,"Tettnang, Stadt",4.19,6.72
8435059,"Überlingen, Stadt",2.97,7.54
8435066,Uhldingen-Mühlhofen,1.96,12.38
8435067,Deggenhausertal,4.37,21.66
8436001,Achberg,4.97,11.68
8436003,Aichstetten,3.86,16.52
8436004,Aitrach,3.41,14.63
8436005,Altshausen,2.13,15.11
8436006,Amtzell,4.63,13.99
8436008,"Aulendorf, Stadt",4.84,14.73
8436009,"Bad Waldsee, Stadt",4.15,6.5
8436010,"Bad Wurzach, Stadt",7.46,16.3
8436011,Baienfurt,2.96,7.23
8436012,Baindt,2.35,9.54
8436013,Berg,4.05,10.6
8436014,Bergatreute,3.39,12.83
8436018,Bodnegg,3.95,12.99
8436019,Boms,6.41,10.05
8436024,Ebenweiler,6.4,17.57
8436027,Eichstegen,5.13,13.73
8436032,Fleischwangen,4.81,20.33
8436039,Grünkraut,3.0,11.93
8436040,Guggenhausen,9.19,20.62
8436047,Hoßkirch,6.88,14.68
8436049,"Isny im Allgäu, Stadt",6.1,21.95
8436052,Kißlegg,6.13,15.12
8436053,Königseggwald,5.74,15.25
8436055,"Leutkirch im Allgäu, Stadt",6.83,20.2
8436064,"Ravensburg, Stadt",4.04,10.54
8436067,Riedhausen,4.8,17.74
8436069,Schlier,4.79,11.05
8436077,Unterwaldhausen,6.8,21.03
8436078,Vogt,2.67,17.65
8436079,Waldburg,4.29,16.27
8436081,"Wangen im Allgäu, Stadt",4.61,9.66
8436082,"Weingarten, Stadt",2.08,4.27
8436083,Wilhelmsdorf,2.88,18.42
8436085,Wolfegg,4.2,17.01
8436087,Wolpertswende,3.52,14.98
8436093,Ebersbach-Musbach,7.21,13.65
8436094,Argenbühl,5.57,12.4
8436095,Horgenzell,5.04,18.85
8436096,Fronreute,3.37,15.38
8437005,Beuron,9.38,23.87
8437008,Bingen,3.28,8.74
8437031,"Gammertingen, Stadt",2.99,20.22
8437044,Herbertingen,3.04,11.46
8437047,"Hettingen, Stadt",5.55,20.34
8437053,Hohentengen,2.65,13.04
8437056,Illmensee,7.11,14.89
8437059,Inzigkofen,4.41,10.82
8437065,Krauchenwies,5.4,12.97
8437072,Leibertingen,13.55,24.62
8437076,"Mengen, Stadt",3.44,15.45
8437078,"Meßkirch, Stadt",4.49,18.04
8437082,Neufra,5.25,13.33
8437086,Ostrach,5.85,11.9
8437088,"Pfullendorf, Stadt",5.4,6.43
8437100,"Bad Saulgau, Stadt",5.04,6.39
8437101,"Scheer, Stadt",4.81,12.28
8437102,Schwenningen,2.43,25.13
8437104,"Sigmaringen, Stadt",2.46,7.38
8437105,Sigmaringendorf,2.41,8.62
8437107,Stetten am kalten Markt,2.29,18.89
8437114,"Veringenstadt, Stadt",3.23,14.3
8437118,Wald,5.08,11.98
8437123,Sauldorf,8.76,19.2
8437124,Herdwangen-Schönach,4.62,13.71
9161000,Ingolstadt,2.19,12.03
9162000,"München, Landeshauptstadt",1.55,7.39
9163000,Rosenheim,2.12,6.75
9171111,"Altötting, Stadt",2.71,5.55
9171112,"Burghausen, Stadt",3.54,6.91
9171113,Burgkirchen a.d.Alz,3.9,15.19
9171114,Emmerting,1.82,11.58
9171115,Erlbach,10.82,20.06
9171116,Feichten a.d.Alz,6.11,17.97
9171117,Garching a.d.Alz,3.95,17.23
9171118,Haiming,9.11,15.26
9171119,Halsbach,6.89,19.01
9171121,Kastl,4.33,11.68
9171122,Kirchweidach,3.61,19.11
9171123,"Marktl, Markt",7.19,17.47
9171124,Mehring,4.17,10.44
9171125,"Neuötting, Stadt",5.27,9.08
9171126,Perach,9.38,16.98
9171127,Pleiskirchen,8.19,18.99
9171129,Reischach,5.72,16.34
9171130,Stammham,4.74,17.2
9171131,Teising,2.13,8.34
9171132,"Töging a.Inn, Stadt",2.63,9.58
9171133,"Tüßling, Markt",3.98,12.6
9171134,Tyrlaching,6.88,17.84
9171135,Unterneukirchen,3.92,12.75
9171137,Winhöring,4.13,11.67
9172111,Ainring,4.64,10.08
9172112,Anger,5.84,15.99
9172114,"Bad Reichenhall, GKSt",3.6,5.87
9172115,Bayerisch Gmain,2.7,6.49
9172116,"Berchtesgaden, Markt",3.54,8.1
9172117,Bischofswiesen,3.28,9.21
9172118,"Freilassing, Stadt",2.26,3.77
9172122,"Laufen, Stadt",3.4,15.44
9172124,"Marktschellenberg, Markt",8.65,13.84
9172128,Piding,2.47,10.41
9172129,Ramsau b.Berchtesgaden,4.61,16.25
9172130,Saaldorf-Surheim,4.01,10.45
9172131,Schneizlreuth,8.14,13.89
9172132,Schönau a.Königssee,3.45,11.77
9172134,"Teisendorf, Markt",4.94,17.87
9172452,Eck,-9999.0,12.4
9172454,Schellenberger Forst,-9999.0,11.64
9173111,Bad Heilbrunn,4.34,9.32
9173112,"Bad Tölz, Stadt",2.39,5.38
9173113,Benediktbeuern,2.28,10.83
9173115,Bichl,1.7,7.7
9173118,Dietramszell,5.81,16.18
9173120,Egling,6.51,10.68
9173123,Eurasburg,6.02,12.46
9173124,Gaißach,2.92,7.31
9173126,"Geretsried, Stadt",1.73,8.53
9173127,Greiling,4.2,7.42
9173130,Icking,3.96,10.25
9173131,Jachenau,16.78,26.54
9173133,Kochel a.See,3.85,19.11
9173134,Königsdorf,3.34,12.48
9173135,Lenggries,3.99,13.32
9173137,Münsing,4.95,11.13
9173140,Reichersbeuern,5.58,9.15
9173141,Sachsenkam,7.89,11.68
9173142,Schlehdorf,3.24,12.56
9173145,Wackersberg,5.24,6.85
9173147,"Wolfratshausen, Stadt",2.34,3.44
9173451,Pupplinger Au,-9999.0,5.19
9173452,Wolfratshauser Forst,-9999.0,10.47
9174111,"Altomünster, Markt",4.3,14.1
9174113,Bergkirchen,4.31,9.72
9174115,"Dachau, GKSt",2.36,5.88
9174118,Erdweg,2.63,13.12
9174121,Haimhausen,3.28,17.0
9174122,Hebertshausen,3.46,9.82
9174126,Karlsfeld,3.24,10.67
9174131,"Markt Indersdorf, Markt",4.0,6.76
9174135,Odelzhausen,3.75,18.89
9174136,Petershausen,3.97,13.37
9174137,Pfaffenhofen a.d.Glonn,2.6,18.29
9174141,Röhrmoos,2.61,8.85
9174143,Schwabhausen,3.32,9.7
9174146,Sulzemoos,3.16,17.02
9174147,Hilgertshausen-Tandern,3.18,13.17
9174150,Vierkirchen,2.31,8.4
9174151,Weichs,3.2,7.38
9175111,Anzing,2.65,16.59
9175112,Aßling,3.49,16.51
9175113,Baiern,6.68,19.93
9175114,Bruck,4.95,14.62
9175115,"Ebersberg, Stadt",3.49,5.3
9175116,Egmating,4.68,23.6
9175118,Forstinning,2.99,14.85
9175119,Frauenneuharting,7.1,13.62
9175121,"Glonn, Markt",2.88,21.14
9175122,"Grafing b.München, Stadt",3.47,10.15
9175123,Hohenlinden,3.94,12.31
9175124,"Kirchseeon, Markt",2.29,9.52
9175127,"Markt Schwaben, Markt",2.09,17.22
9175128,Moosach,3.68,17.11
9175131,Oberpframmern,2.47,20.4
9175132,Vaterstetten,2.82,19.49
9175133,Pliening,3.29,19.0
9175135,Poing,2.06,20.72
9175136,Emmering,5.71,17.71
9175137,Steinhöring,4.23,10.8
9175139,Zorneding,2.09,15.94
9175451,Anzinger Forst,-9999.0,15.18
9175452,Ebersberger Forst,-9999.0,11.39
9175453,Eglhartinger Forst,-9999.0,8.82
9176111,Adelschlag,6.55,9.44
9176112,"Altmannstein, Markt",6.07,23.95
9176114,"Beilngries, Stadt",5.9,26.48
9176116,Böhmfeld,8.32,19.27
9176118,Buxheim,1.92,12.03
9176120,Denkendorf,3.84,17.96
9176121,"Dollnstein, Markt",3.54,17.39
9176122,Egweil,9.55,13.95
9176123,"Eichstätt, GKSt",3.54,6.08
9176124,Eitensheim,2.42,12.12
9176126,"Gaimersheim, Markt",1.76,10.53
9176129,Großmehring,4.95,10.09
9176131,Hepberg,1.95,8.69
9176132,Hitzhofen,5.25,15.06
9176137,"Kinding, Markt",7.57,23.15
9176138,"Kipfenberg, Markt",6.77,20.18
9176139,"Kösching, Markt",3.27,5.87
9176143,Lenting,2.64,8.43
9176147,Mindelstetten,4.04,20.71
9176148,"Mörnsheim, Markt",9.02,27.87
9176149,"Nassenfels, Markt",8.09,14.3
9176150,Oberdolling,6.56,14.83
9176153,"Pförring, Markt",4.55,24.83
9176155,Pollenfeld,3.16,10.69
9176160,Schernfeld,4.32,12.87
9176161,Stammham,2.05,13.71
9176164,"Titting, Markt",5.38,18.75
9176165,Walting,9.66,11.93
9176166,"Wellheim, Markt",4.87,20.01
9176167,Wettstetten,2.84,13.72
9176451,Haunstetter Forst,-9999.0,-9999.0
9177112,Berglern,2.19,17.31
9177113,Bockhorn,4.21,13.55
9177114,Buch a.Buchrain,3.08,17.84
9177115,"Dorfen, Stadt",5.95,22.14
9177116,Eitting,7.5,12.52
9177117,"Erding, GKSt",2.98,6.59
9177118,Finsing,5.0,17.73
9177119,Forstern,2.95,15.13
9177120,Fraunberg,7.07,17.13
9177121,Hohenpolding,7.43,21.54
9177122,Inning a.Holz,3.3,19.84
9177123,"Isen, Markt",3.78,13.98
9177124,Kirchberg,5.47,22.34
9177126,Langenpreising,4.31,19.54
9177127,Lengdorf,6.79,18.2
9177130,Moosinning,4.47,11.89
9177131,Neuching,3.96,12.25
9177133,Oberding,5.98,12.26
9177134,Ottenhofen,5.08,15.4
9177135,Pastetten,2.56,15.97
9177137,Sankt Wolfgang,4.52,12.42
9177138,Steinkirchen,5.6,23.8
9177139,Taufkirchen (Vils),5.47,25.93
9177142,Walpertskirchen,2.65,12.82
9177143,"Wartenberg, Markt",2.17,21.05
9177144,Wörth,3.36,11.29
9178113,Allershausen,3.23,17.78
9178115,Attenkirchen,3.48,15.68
9178116,"Au i.d.Hallertau, Markt",5.1,17.99
9178120,Eching,3.84,17.14
9178122,Rudelzhausen,7.79,12.8
9178123,Fahrenzhausen,3.99,17.79
9178124,"Freising, GKSt",3.21,7.25
9178125,Gammelsdorf,7.98,22.99
9178129,Haag a.d.Amper,3.09,16.76
9178130,Hallbergmoos,2.48,17.98
9178132,Hörgertshausen,7.4,21.52
9178133,Hohenkammer,5.5,14.47
9178136,Kirchdorf a.d.Amper,4.34,15.51
9178137,Kranzberg,5.41,16.6
9178138,Langenbach,4.49,12.99
9178140,Marzling,6.98,10.73
9178142,Mauern,3.06,24.25
9178143,"Moosburg a.d.Isar, Stadt",3.8,17.5
9178144,"Nandlstadt, Markt",3.6,21.49
9178145,Neufahrn b.Freising,2.99,18.19
9178150,Paunzhausen,6.71,12.02
9178155,Wang,6.46,20.54
9178156,Wolfersdorf,4.32,16.97
9178157,Zolling,3.99,13.01
9179111,Adelshofen,5.21,16.29
9179113,Alling,3.54,9.69
9179114,Althegnenberg,1.7,20.18
9179117,Egenhofen,3.23,15.69
9179118,Eichenau,1.83,11.5
9179119,Emmering,2.04,5.44
9179121,"Fürstenfeldbruck, GKSt",2.05,5.21
9179123,"Germering, GKSt",1.67,13.15
9179125,Grafrath,2.35,13.49
9179126,Gröbenzell,1.76,15.31
9179128,Hattenhofen,5.3,16.03
9179130,Jesenwang,1.64,12.97
9179131,Kottgeisering,1.8,15.8
9179132,Landsberied,3.96,11.21
9179134,Maisach,3.92,10.86
9179136,Mammendorf,2.13,11.5
9179137,Mittelstetten,3.85,18.47
9179138,Moorenweis,3.54,20.09
9179140,Oberschweinbach,4.2,14.21
9179142,"Olching, Stadt",3.14,11.66
9179145,"Puchheim, Stadt",2.21,13.19
9179147,Schöngeising,1.72,10.12
9179149,Türkenfeld,1.92,20.72
9180112,Bad Kohlgrub,2.26,18.74
9180113,Bad Bayersoien,2.6,23.11
9180114,Eschenlohe,2.83,11.55
9180115,Ettal,6.73,24.02
9180116,Farchant,1.93,11.05
9180117,"Garmisch-Partenkirchen, Markt",2.58,7.47
9180118,Grainau,2.99,14.17
9180119,Großweil,5.56,9.52
9180122,Krün,3.92,14.59
9180123,"Mittenwald, Markt",3.24,17.29
9180124,"Murnau a.Staffelsee, Markt",2.84,5.94
9180125,Oberammergau,2.08,26.56
9180126,Oberau,1.94,15.06
9180127,Ohlstadt,2.55,7.43
9180128,Riegsee,6.8,10.1
9180129,Saulgrub,3.66,22.34
9180131,Schwaigen,8.84,15.19
9180132,Seehausen a.Staffelsee,2.9,7.56
9180133,Spatzenhausen,5.32,10.11
9180134,Uffing a.Staffelsee,3.62,15.1
9180135,Unterammergau,2.34,25.19
9180136,Wallgau,2.12,18.59
9180451,Ettaler Forst,-9999.0,17.83
9181111,Apfeldorf,2.49,14.83
9181113,Denklingen,4.89,14.27
9181114,"Dießen am Ammersee, Markt",4.7,23.86
9181115,Eching am Ammersee,2.29,16.95
9181116,Egling a.d.Paar,7.96,23.97
9181118,Eresing,2.41,16.87
9181120,Finning,3.14,19.43
9181121,Fuchstal,3.78,15.44
9181122,Geltendorf,5.64,21.45
9181123,Greifenberg,2.62,17.43
9181124,Hofstetten,2.5,18.04
9181126,Hurlach,5.34,10.78
9181127,Igling,3.22,9.17
9181128,"Kaufering, Markt",2.56,10.27
9181129,Kinsau,2.62,9.79
9181130,"Landsberg am Lech, GKSt",2.9,7.57
9181131,Obermeitingen,2.9,10.53
9181132,Penzing,4.62,13.77
9181133,Vilgertshofen,3.54,19.11
9181134,Prittriching,2.02,24.33
9181135,Reichling,3.24,20.18
9181137,Rott,1.86,18.3
9181138,Scheuring,7.28,16.59
9181139,Schondorf am Ammersee,1.85,19.62
9181140,Schwifting,5.48,11.55
9181141,Pürgen,4.39,14.62
9181142,Thaining,2.05,21.76
9181143,Unterdießen,6.7,12.54
9181144,Utting am Ammersee,2.88,24.61
9181145,Weil,5.4,18.44
9181146,Windach,4.33,17.41
9181451,Ammersee,-9999.0,16.74
9182111,Bad Wiessee,2.17,20.7
9182112,Bayrischzell,3.96,25.49
9182114,Fischbachau,4.26,18.29
9182116,Gmund a.Tegernsee,3.95,12.67
9182119,Hausham,4.08,6.39
9182120,"Holzkirchen, Markt",3.78,20.4
9182123,Irschenberg,5.82,14.24
9182124,Kreuth,5.36,28.72
9182125,"Miesbach, Stadt",4.33,7.93
9182127,Otterfing,2.06,25.25
9182129,Rottach-Egern,3.52,26.39
9182131,"Schliersee, Markt",2.98,14.51
9182132,"Tegernsee, Stadt",2.29,20.17
9182133,Valley,5.91,20.71
9182134,Waakirchen,3.35,13.95
9182136,Warngau,5.31,13.72
9182137,Weyarn,4.07,15.45
9183112,Ampfing,3.39,15.93
9183113,Aschau a.Inn,2.59,17.76
9183114,"Buchbach, Markt",4.8,24.9
9183115,Egglkofen,7.01,23.2
9183116,Erharting,4.66,10.27
9183118,"Gars a.Inn, Markt",4.71,12.14
9183119,"Haag i.OB, Markt",3.72,4.69
9183120,Heldenstein,7.01,16.29
9183122,Jettenbach,8.92,20.77
9183123,Kirchdorf,5.75,7.26
9183124,"Kraiburg a.Inn, Markt",4.57,17.68
9183125,Lohkirchen,8.77,15.89
9183126,Maitenbeth,3.78,8.87
9183127,Mettenheim,5.64,11.36
9183128,"Mühldorf a.Inn, Stadt",2.73,5.5
9183129,"Neumarkt-Sankt Veit, Stadt",4.61,22.02
9183130,Niederbergkirchen,8.47,13.96
9183131,Niedertaufkirchen,7.54,18.91
9183132,Oberbergkirchen,8.78,19.8
9183134,Oberneukirchen,10.39,16.77
9183135,Obertaufkirchen,7.34,15.89
9183136,Polling,7.73,11.51
9183138,Rattenkirchen,8.16,15.5
9183139,Rechtmehring,5.26,7.6
9183140,Reichertsheim,6.98,9.92
9183143,Schönberg,9.36,20.59
9183144,Schwindegg,3.18,21.24
9183145,Taufkirchen,7.71,20.34
9183147,Unterreit,8.34,17.23
9183148,"Waldkraiburg, Stadt",2.36,16.76
9183151,Zangberg,4.58,14.2
9183451,Mühldorfer Haff,-9999.0,13.07
9184112,Aschheim,2.56,17.27
9184113,Baierbrunn,2.38,12.67
9184114,Brunnthal,3.64,15.86
9184118,Feldkirchen,2.33,17.35
9184119,"Garching b.München, Stadt",3.55,14.22
9184120,Gräfelfing,2.14,7.73
9184121,Grasbrunn,3.6,18.21
9184122,Grünwald,1.88,10.02
9184123,Haar,2.36,17.25
9184127,Höhenkirchen-Siegertsbrunn,2.25,17.51
9184129,Hohenbrunn,2.34,15.09
9184130,Ismaning,5.08,18.1
9184131,Kirchheim b.München,2.27,18.2
9184132,Neuried,2.06,7.44
9184134,Oberhaching,3.82,16.78
9184135,Oberschleißheim,3.09,15.69
9184136,Ottobrunn,1.44,12.16
9184137,Aying,3.02,22.46
9184138,Planegg,1.86,9.11
9184139,Pullach i.Isartal,2.36,8.77
9184140,Putzbrunn,2.79,13.66
9184141,Sauerlach,3.98,19.26
9184142,Schäftlarn,2.22,13.78
9184144,Straßlach-Dingharting,3.98,16.15
9184145,Taufkirchen,2.54,12.32
9184146,Neubiberg,1.92,9.99
9184147,Unterföhring,1.83,13.02
9184148,Unterhaching,1.52,9.76
9184149,"Unterschleißheim, Stadt",2.68,19.18
9184452,Forstenrieder Park,-9999.0,9.97
9184454,Grünwalder Forst,-9999.0,11.96
9184457,Perlacher Forst,-9999.0,6.91
9185113,Aresing,5.28,9.73
9185116,Berg im Gau,9.59,10.58
9185118,Bergheim,7.22,11.43
9185123,Brunnen,7.2,9.33
9185125,"Burgheim, Markt",3.67,15.33
9185127,Ehekirchen,3.92,16.09
9185131,Gachenbach,2.94,11.84
9185139,Karlshuld,3.38,13.78
9185140,Karlskron,6.96,18.59
9185143,Langenmosen,7.51,8.23
9185149,"Neuburg a.d.Donau, GKSt",2.89,6.97
9185150,Oberhausen,3.52,9.82
9185153,"Rennertshofen, Markt",4.3,16.24
9185157,Rohrenfels,7.35,9.06
9185158,"Schrobenhausen, Stadt",4.27,5.65
9185163,Königsmoos,7.9,13.77
9185166,Waidhofen,5.51,9.04
9185168,Weichering,2.77,14.93
9186113,Baar-Ebenhausen,3.0,23.45
9186116,Ernsgaden,1.35,18.75
9186122,"Geisenfeld, Stadt",3.91,17.82
9186125,Gerolsbach,4.36,14.47
9186126,Hettenshausen,4.01,5.38
9186128,"Hohenwart, Markt",4.56,13.17
9186130,Ilmmünster,1.56,7.78
9186132,Jetzendorf,2.66,14.46
9186137,"Manching, Markt",2.4,17.21
9186139,Münchsmünster,3.02,23.16
9186143,"Pfaffenhofen a.d.Ilm, Stadt",5.0,8.38
9186144,Pörnbach,2.61,16.13
9186146,Reichertshausen,3.86,11.59
9186147,"Reichertshofen, Markt",5.5,20.67
9186149,Rohrbach,4.07,16.8
9186151,Scheyern,3.56,8.87
9186152,Schweitenkirchen,4.21,14.16
9186158,"Vohburg a.d.Donau, Stadt",3.3,18.17
9186162,"Wolnzach, Markt",5.13,16.93
9187113,Amerang,4.14,13.18
9187114,Aschau i.Chiemgau,4.22,5.81
9187116,Babensham,5.48,11.61
9187117,"Bad Aibling, Stadt",2.93,5.99
9187118,Bernau a.Chiemsee,3.32,7.2
9187120,Brannenburg,2.95,21.14
9187121,Breitbrunn a.Chiemsee,2.38,14.0
9187122,"Bruckmühl, Markt",2.73,11.61
9187123,Chiemsee,3.72,15.77
9187124,Edling,4.07,7.77
9187125,Eggstätt,3.24,17.13
9187126,Eiselfing,4.06,9.93
9187128,"Bad Endorf, Markt",3.94,14.41
9187129,Bad Feilnbach,3.52,14.55
9187130,Feldkirchen-Westerham,2.93,17.54
9187131,Flintsbach a.Inn,1.91,21.91
9187132,Frasdorf,3.17,6.98
9187134,Griesstätt,3.24,8.34
9187137,Großkarolinenfeld,4.18,9.44
9187138,Gstadt a.Chiemsee,3.67,17.03
9187139,Halfing,2.99,9.93
9187142,Schechen,3.65,12.69
9187145,Höslwang,2.76,14.94
9187148,Kiefersfelden,3.02,29.48
9187150,"Kolbermoor, Stadt",2.7,6.58
9187154,"Neubeuern, Markt",2.86,15.23
9187156,Nußdorf a.Inn,2.34,19.85
9187157,Oberaudorf,2.55,29.52
9187159,Pfaffing,3.86,12.68
9187162,"Prien a.Chiemsee, Markt",3.03,6.31
9187163,Prutting,3.34,10.95
9187164,Ramerberg,5.92,9.09
9187165,Raubling,4.0,15.59
9187167,Riedering,3.11,11.85
9187168,Rimsting,2.8,9.94
9187169,Rohrdorf,4.46,11.1
9187170,Rott a.Inn,2.44,12.52
9187172,Samerberg,4.18,13.84
9187173,Schonstett,5.44,7.21
9187174,Söchtenau,3.99,11.45
9187176,Soyen,4.16,9.13
9187177,Stephanskirchen,2.57,7.43
9187179,Tuntenhausen,4.19,12.96
9187181,Vogtareuth,4.11,5.5
9187182,"Wasserburg a.Inn, Stadt",2.6,5.31
9187186,Albaching,2.9,11.68
9187451,Rotter Forst-Nord,-9999.0,15.48
9187452,Rotter Forst-Süd,-9999.0,-9999.0
9188113,Berg,3.44,12.23
9188117,Andechs,4.91,11.23
9188118,Feldafing,1.9,8.16
9188120,Gauting,2.66,13.36
9188121,Gilching,2.85,14.65
9188124,Herrsching a.Ammersee,2.36,9.47
9188126,Inning a.Ammersee,2.8,11.28
9188127,Krailling,2.82,13.7
9188132,Seefeld,2.51,4.46
9188137,Pöcking,2.46,9.95
9188139,"Starnberg, Stadt",2.78,6.72
9188141,Tutzing,4.58,6.68
9188144,Weßling,2.21,10.3
9188145,Wörthsee,2.26,9.15
9188451,Starnberger See,-9999.0,10.79
9189111,Altenmarkt a.d.Alz,4.66,8.82
9189113,Bergen,3.91,14.89
9189114,Chieming,3.64,13.0
9189115,Engelsberg,4.93,20.08
9189118,Fridolfing,4.85,24.69
9189119,Grabenstätt,4.18,11.9
9189120,"Grassau, Markt",2.75,14.84
9189124,Inzell,2.98,16.65
9189126,Kienberg,7.82,8.92
9189127,Kirchanschöring,5.24,24.83
9189129,Marquartstein,2.37,18.49
9189130,Nußdorf,5.23,8.97
9189133,Obing,4.36,15.64
9189134,Palling,4.34,18.46
9189135,Petting,4.43,21.48
9189137,Pittenhart,5.91,19.14
9189139,Reit im Winkl,2.84,24.33
9189140,Ruhpolding,4.75,6.36
9189141,Schleching,2.5,25.19
9189142,Schnaitsee,5.97,16.16
9189143,Seeon-Seebruck,2.91,14.96
9189145,Siegsdorf,4.94,11.37
9189146,Staudach-Egerndach,2.03,19.44
9189148,Surberg,7.92,11.73
9189149,Tacherting,4.38,13.41
9189150,Taching a.See,4.84,21.31
9189152,"Tittmoning, Stadt",5.88,22.36
9189154,"Traunreut, Stadt",3.16,13.22
9189155,"Traunstein, GKSt",3.61,7.04
9189157,"Trostberg, Stadt",4.91,8.67
9189159,Übersee,2.8,17.66
9189160,Unterwössen,3.33,23.52
9189161,Vachendorf,3.39,10.04
9189162,"Waging a.See, Markt",4.62,16.79
9189165,Wonneberg,7.52,15.4
